key,words,alphabetized,months_to_gs,months_to_eprint,subtitle,labeled_title,title_length,references,entities
SP_17_028,13877,False,4,4,False,False,7,37,Black box;Denial-of-service attack;Discharger;Inference attack;Machine learning;Row (database);Spectral leakage
SP_17_029,13862,False,4,4,False,False,9,34,Authentication;Digital footprint;Enhanced entity–relationship model;Hand geometry;Laptop;Mobile device;Multi-touch;Smartphone;Smudge attack;Spatial variability;SwIPe (protocol);Tablet computer;Touchscreen;Usability;Usability testing;User experience
SP_17_030,15369,False,4,4,True,True,6,42,Black box;Clam AntiVirus;Code coverage;Crash (computing);Cross-reference;Evasion (network security);Failure rate;Library;Man-in-the-middle attack;Memory corruption;Parsing;Portable Document Format;Software bug;Software testing;Transport Layer Security;Vulnerability (computing);X.509;american fuzzy lop
SP_17_031,12898,False,4,4,True,True,10,39,ARM architecture;Address space;Address space layout randomization;Binary file;Binary hardening;Code reuse;Commercial software;Compiler;Debugging;In-place algorithm;InterPro;Memory footprint;Mobile device;Software incompatibility;XML Object Model
SP_17_032,16253,False,4,4,False,False,8,44,Computer security;Encryption;End-to-end encryption;Mental model;Secure communication;Transport Layer Security;WhatsApp Messenger
SP_17_033,21481,True,4,4,True,False,15,31,Cryptography;Diffie–Hellman key exchange;Direct Anonymous Attestation;Forward anonymity;Key (cryptography);Keyboard shortcut;Provable security;Synchronous optical networking;Trusted Computing;Trusted Platform Module;U-Prove;X86
SP_17_034,21307,True,4,4,True,False,15,26,AND gate;Adversary (cryptography);Analysis of algorithms;Cache (computing);Computation;High-throughput computing;Random permutation;Secure multi-party computation;Throughput
SP_17_035,14015,False,4,4,False,False,8,42,Bare machine;Code injection;Code integrity;Compiler;Control flow;Embedded system;Information system;Internet of things;LLVM;Run time (program lifecycle phase)
SP_17_036,15654,False,4,4,True,True,10,48,Big data;Data hub;Data store;Information privacy;Machine learning;Monetization;Personalization;Scalability;Selectivity (electronic);Working set
SP_17_037,15432,False,4,4,False,False,5,52,Adversary (cryptography);Byzantine fault tolerance;Experiment;Formal verification;Pigeonhole sort;Randomness;Scalability;Secret sharing;Selection bias;Shard (database architecture)
SP_17_038,22163,True,4,4,True,True,9,34,Artificial neural network;C++;Computation;Experiment;Gradient;Gradient descent;Image processing;Information privacy;Linear function (calculus);Logistic regression;Machine learning;Nonlinear system;Optical character recognition;Predictive modelling;Privacy;Secure two-party computation;Server (computing);Sigmoid function;Softmax function;Stochastic gradient descent;Two-phase commit protocol
SP_17_039,14954,False,4,4,False,False,4,25,Augmented reality;Experience;Head-mounted display;Microsoft HoloLens;Stemming
SP_17_040,18721,False,4,4,False,False,7,19,Controlled vocabulary;Document;Document retrieval;Elasticsearch;Experiment;Multitenancy;Side-channel attack;Solr;Tf–idf;Web search engine;Web search query
SP_17_041,13827,False,4,4,True,True,7,23,Abstract family of languages;Bug bounty program;Code coverage;Context-sensitive grammar;Deep learning;Denial-of-service attack;Heuristic;Internet Explorer;JavaScript;Knowledge Search;Memory corruption;Mutation (genetic algorithm);Open-source software;Parsing;Rendering (computer graphics);Seed;Software bug;Text corpus;XML;XSLT;libxml2;libxslt
SP_17_042,17061,False,4,4,True,True,10,41,Android;Information privacy;Machine learning;Mobile operating system;Run time (program lifecycle phase);Smartphone;Usability;iOS
SP_17_043,18666,False,4,4,True,True,5,123,Computer security;Cryptography;Database;NewSQL;NoSQL;Open-source software;Performance Evaluation;SQL;Usability
SP_17_044,14515,False,4,4,True,True,4,16,Complex network;Confidentiality;Denial-of-service attack;Document processing;Google Cloud Print;Internet;Jumpstart Our Business Startups Act;Network Computer;Open-source software;Paperless office;Printer (computing);Printing;Real Time Kinematic
SP_17_045,21719,True,4,4,True,True,13,99,Computer security
SP_17_046,13457,False,4,4,True,False,11,31,Antivirus software;BIOS;Bare machine;Decision tree;Emulator;Evasion (network security);Fidelity of quantum states;Malware;Malware analysis;Mobile app;Statistical model;Threat (computer);Virtual machine
SP_17_047,13505,False,4,5,True,False,13,40,"Android;Application security;Code reuse;Computer security;Cut, copy, and paste;Gradient;Gradient;Gradient descent;Information security;Information source;Paste;Paste substance;Philosophy of mind;Play Store;Scanning;Software developer;Solutions;Stack Overflow;Static program analysis;Stochastic gradient descent;benefit"
SP_17_048,17541,False,4,4,True,True,13,64,Authentication;Black box;Interoperability;Library;Library (computing);Public key certificate;Public key infrastructure;Root certificate;Secure communication;Symbolic execution;Transport Layer Security;X.509
SP_17_049,13538,False,4,4,True,True,7,29,Android;Lock (computer science);Real life;Usability
SP_17_050,16111,False,4,4,True,False,12,39,Field research;Mobile operating system;Operating system;Privacy;Smartphone;Word error rate
SP_17_051,14952,True,4,4,False,False,5,36,3-D Secure;Denial-of-service attack;Experiment;Man-in-the-middle attack;Mobile app;Mobile phone;Password;Recommender system;Self-service password reset;User (computing)
SP_17_052,15296,False,4,4,True,False,15,11,Botnet;Credential;Experiment;Honeypot (computing);Malware;Remote Desktop Protocol;Remote desktop software
SP_17_053,14126,True,4,4,False,False,7,38,Algorithm;Artificial neural network;Benchmark (computing);Defensive programming;Machine learning;Neural Networks
SP_17_054,16618,False,4,4,True,False,15,14,Address space;Agile software development;Autonomous system (Internet);Bulletproof hosting;Cloud computing;Ecosystem;Statistical classification;Strategic management;Terabyte;Underground
SP_17_055,14970,False,4,4,True,True,9,36,Duplicate code;Ecosystem;Function-level programming;Open Sound System;Open-source software;Preprocessor;Scalability;Software bug;Software developer;Software development;Software system;Source lines of code;Ubuntu;Vulnerability (computing)
SP_17_056,19724,True,4,4,False,False,12,65,Computational hardness assumption;Computational model;CryptoVerif;Cryptographic primitive;Cryptography;HTTPS;Interoperability;JavaScript;Logjam (computer security);ProVerif;Reference implementation;Shadow Copy;Transport Layer Security;Triple DES;Type system
SP_17_057,28590,False,4,8,False,False,8,87,Algorithm;Amortized analysis;Broadcast automation;Confidentiality;Database;Encryption;Enterprise resource planning;Information flow (information theory);Non-interference (security);Personally identifiable information;Potential method;Precision and recall;Programmer;Provable prime;Side-channel attack;Type inference;Type system;Verification and validation
SP_17_058,13018,False,4,4,True,True,7,23,AdBlock;Device fingerprint;Fingerprint;Google Chrome;Google Chrome extension;Public key fingerprint
SP_17_059,12338,False,4,4,True,False,10,22,Exploit (computer security);Shellcode;Test case;The 100;Vulnerability (computing)
SP_17_060,19028,False,4,4,True,True,9,50,Benchmark (computing);Bulldozer (microarchitecture);Cloud database;Column (database);Computation;Correctness (computer science);Cryptographic protocol;Cryptography;Database;Deterministic automaton;Formal verification;High-level programming language;IBM Tivoli Storage Productivity Center;Interactive proof system;Microsoft SQL Server;Outsourcing;Polylogarithmic function;Polynomial;Preprocessor;Relational database management system;SQL;Server (computing);Snark (graph theory);Verification and validation
MICRO_17_001,12647,False,1,1,True,True,9,46,Banshee;Cache (computing);Cache coherence;Design closure;Dynamic random-access memory;Lookup table;Memory bandwidth;Page table;Spectral efficiency;Translation lookaside buffer
MICRO_17_002,10302,False,1,,True,True,11,45,ASIC;Ampersand;Big data;CMOS;Central processing unit;Data rate units;Dynamic dispatch;Intrusion detection system;Memory address;Performance per watt;Stream processing
MICRO_17_003,10022,False,1,,True,False,18,5,CAS latency;Computation;DIMM;Data buffer;End system;End-to-end encryption;Field-programmable gate array;Flash memory;Gigabyte;Magnetoresistive random-access memory;Memory bus;NVDIMM;PCI Express;Pin compatibility;Prototype;Registered memory;Server (computing)
MICRO_17_004,11598,False,1,6,True,True,12,26,Acoustic model;Central processing unit;Computer data storage;Finite-state machine;Gigabyte;Graphics processing unit;Hardware acceleration;Language model;Megabyte;Memory bandwidth;Memory footprint;Requirement;Small form factor;Speech recognition;Transducer;Viterbi algorithm;Wearable technology
MICRO_17_005,14799,False,1,1,False,False,12,63,Data dependency;Dynamic random-access memory;Failure rate;File system permissions;Forward error correction;Pareto efficiency;Refresh rate;Single-core;Software testing
MICRO_17_006,11638,False,1,1,True,True,4,41,Algorithm;Approximation;Artificial neural network;CPU cache;Central processing unit;Computation;Graphics processing unit;Noise reduction;Pipeline (computing);Pixel;Program optimization;Sensor;User interface
MICRO_17_007,13077,False,1,1,True,False,10,26,Baseline (configuration management);Central processing unit;Concurrency (computer science);Dynamic random-access memory;Graphics processing unit;High Bandwidth Memory;ISDB;Locality of reference;Memory controller;Terabyte;Throughput;Wiring
MICRO_17_008,11291,False,1,1,False,False,5,27,Autonomous car;CMOS;Dennard scaling;Field-programmable gate array;Graphics processing unit;Hazard (computer architecture);Low-power broadcasting;Manycore processor;Microarchitecture;Pipeline (computing);Shared memory;Very-large-scale integration;Video-in video-out
MICRO_17_009,12936,False,1,,False,False,6,51,Baseline (configuration management);Benchmark (computing);Central processing unit;Classic RISC pipeline;Context switch;Exception handling;Graphics processing unit;Lazy evaluation;Memory management;Page fault;Preemption (computing);Speedup
MICRO_17_010,12598,False,1,5,True,True,12,44,3D XPoint;Allocate-on-flush;Atom;Atom;Computer architecture simulator;Experiment;Limiter;Memory controller;Memristor;Non-volatile memory;Phase-change memory;Program optimization;Proteus;Requirement;Simulation;Volatile memory
MICRO_17_011,10319,False,1,1,True,False,6,28,"Data parallelism;Graphics processing unit;Memory hierarchy;Moore's law;Non-uniform memory access;Parallel computing;Performance per watt;Programming model;Scalability;Scheduling (computing);Single instruction, multiple threads;Throughput;Transistor;Uniform memory access"
MICRO_17_012,12375,False,1,3,False,False,9,26,Address space;Byte;Byte addressing;Computer data storage;Convergence Insufficiency;Data structure;Dynamic data;Dynamization;Experiment;Linked list;Non-volatile memory;Persistence (computer science);Pointer (computer programming);Volatile memory
MICRO_17_013,17251,False,1,1,True,True,13,81,Address space;CAS latency;CCIR System I;Central processing unit;Computer data storage;General-purpose computing on graphics processing units;Graphics processing unit;High-level programming language;IBM System i;In-place algorithm;Industry Standard Architecture;Manual memory management;Memory management;Memory protection;Overhead (computing);PCI Express;Page (computer memory);Page table;Paging;Q-Bus;Synergy;Task parallelism;Translation lookaside buffer
MICRO_17_014,13332,False,1,5,False,False,6,72,Approximation algorithm;Backup;Backup and Restore;Computation;Non-volatile memory;Synergy
MICRO_17_015,13497,False,1,1,True,True,8,68,"Best, worst and average case;Compiler;Computation;Deployment environment;Graphics;Graphics processing unit;Multithreading (computer architecture);Operand;Register file;Run time (program lifecycle phase);Thread (computing)"
MICRO_17_016,12099,False,1,1,True,True,7,30,Application programming interface;Computation;Computer programming;Data center;Data-intensive computing;Design space exploration;Embedded system;Flash file system;Flash memory controller;Garbage collection (computer science);Non-volatile memory;Overhead (computing);Solid-state drive;Solid-state electronics;Volatile memory;Wear leveling
MICRO_17_017,13005,False,2,2,True,True,13,30,Algorithm;Artificial intelligence;Benchmark (computing);Clock signal;Embedded system;End-to-end principle;Field-programmable gate array;General-purpose computing on graphics processing units;Graphics;Graphics processing unit;Joule;Legacy code;Performance per watt;Requirement;Scratch (programming language);Signal processing;Speedup;Supercomputer;Throughput
